chrom	win.start	normalized	segmented	CN
chr2	32000	-0.0662	-0.2529	2
chr2	32200	-0.139	-0.2529	2
chr2	32400	-0.1212	-0.2529	2
chr2	32600	-0.1498	-0.2529	2
chr2	32800	-0.2529	-0.2529	2
chr2	33000	6.328	-0.2529	2
chr2	33200	-0.3176	-0.2529	2
chr2	33400	-0.1673	-0.2529	2
chr2	33600	-0.1508	-0.2529	2
chr2	33800	-0.3127	-0.2529	2
chr2	34000	-0.395	-0.2529	2
chr2	34200	-0.4301	-0.2529	2
chr2	34400	-0.5548	-0.2529	2
chr2	34600	-0.2956	-0.2529	2
chr2	34800	-0.4492	-0.2529	2
chr2	35000	-0.424	-0.2529	2
chr2	35200	-0.5649	-0.2529	2
chr2	35400	-0.5382	-0.2529	2
chr2	35600	-0.4958	-0.2529	2
chr2	35800	-0.2546	-0.2529	2
chr2	36000	-0.2392	-0.2529	2
chr2	36200	-0.1278	-0.2529	2
chr2	36400	-0.3136	-0.2529	2
chr2	36600	-0.3069	-0.2529	2
chr2	36800	-0.2029	-0.2529	2
chr2	37000	-0.1964	-0.2529	2
chr2	37200	-0.2271	-0.2529	2
chr2	37400	-0.1048	-0.2529	2
chr2	37600	-0.12	-0.2529	2
chr2	37800	0.1684	-0.2529	2
chr2	38000	0.4857	0.4848	3
chr2	38200	0.591	0.4848	3
chr2	38400	0.8106	0.4848	3
chr2	38600	0.7997	0.4848	3
chr2	38800	0.6918	0.4848	3
chr2	39000	0.5918	0.4848	3
chr2	39200	0.5841	0.4848	3
chr2	39400	0.3754	0.4848	3
chr2	39600	0.4578	0.4848	3
chr2	39800	0.7041	0.4848	3
chr2	40000	0.3023	0.4848	3
chr2	40200	0.5907	0.4848	3
chr2	40400	0.3836	0.4848	3
chr2	40600	0.2175	0.4848	3
chr2	40800	0.2391	0.4848	3
chr2	41000	0.3196	0.4848	3
chr2	41200	0.2249	0.4848	3
chr2	41400	0.3834	0.4848	3
chr2	41600	0.3108	0.4848	3
chr2	41800	0.4065	0.4848	3
chr2	42000	0.2862	0.4848	3
chr2	42200	0.4555	0.4848	3
chr2	42400	0.4814	0.4848	3
chr2	42600	0.6379	0.4848	3
chr2	42800	0.6092	0.4848	3
chr2	43000	0.513	0.4848	3
chr2	43200	0.5526	0.4848	3
chr2	43400	0.5983	0.4848	3
chr2	43600	0.7734	0.4848	3
chr2	43800	0.4344	0.4848	3
chr2	44000	0.6459	0.4848	3
chr2	44200	0.6082	0.4848	3
chr2	44400	0.4162	0.4848	3
chr2	44600	0.6191	0.4848	3
chr2	44800	0.5831	0.4848	3
chr2	45000	0.5933	0.4848	3
chr2	45200	0.6375	0.4848	3
chr2	45400	0.3704	0.4848	3
chr2	45600	0.8307	0.4848	3
chr2	45800	0.642	0.4848	3
chr2	46000	0.6554	0.4848	3
chr2	46200	0.6619	0.4848	3
chr2	46400	0.665	0.4848	3
chr2	46600	0.6048	0.4848	3
chr2	46800	0.5943	0.4848	3
chr2	47000	0.7095	0.4848	3
chr2	47200	0.5915	0.4848	3
chr2	47400	0.5894	0.4848	3
chr2	47600	0.5719	0.4848	3
chr2	47800	0.836	0.4848	3
chr2	48000	0.5319	0.4848	3
chr2	48200	0.3661	0.4848	3
chr2	48400	0.5471	0.4848	3
chr2	48600	0.4152	0.4848	3
chr2	48800	0.4335	0.4848	3
chr2	49000	0.3587	0.4848	3
chr2	49200	0.2059	0.4848	3
chr2	49400	0.6451	0.4848	3
chr2	49600	0.2933	0.4848	3
chr2	49800	0.1878	0.4848	3
chr2	50000	0.066	0.4848	3
chr2	50200	0.1557	0.4848	3
chr2	50400	0.2404	0.4848	3
chr2	50600	0.4364	0.4848	3
chr2	50800	0.4816	0.4848	3
chr2	51000	0.3317	0.4848	3
chr2	51200	0.3985	0.4848	3
chr2	51400	0.3025	0.4848	3
chr2	51600	0.3704	0.4848	3
chr2	51800	0.3999	0.4848	3
chr2	52000	0.4927	0.4848	3
chr2	52200	0.3879	0.4848	3
chr2	52400	0.3906	0.4848	3
chr2	52600	-0.3179	0.4848	3
chr2	52800	0.3652	0.4848	3
chr2	53000	0.4362	0.4848	3
chr2	53200	0.5013	0.4848	3
chr2	53400	0.4068	0.4848	3
chr2	53600	0.3622	0.4848	3
chr2	53800	0.5282	0.4848	3
chr2	54000	0.5424	0.4848	3
chr2	54200	0.5193	0.4848	3
chr2	54400	0.5314	0.4848	3
chr2	54600	0.4723	0.4848	3
chr2	54800	0.6209	0.4848	3
chr2	55000	0.5347	0.4848	3
chr2	55200	0.6204	0.4848	3
chr2	55400	0.4526	0.4848	3
chr2	55600	0.5424	0.4848	3
chr2	55800	0.5459	0.4848	3
chr2	56000	0.8973	0.4848	3
chr2	56200	0.6377	0.4848	3
chr2	56400	0.5513	0.4848	3
chr2	56600	0.5691	0.4848	3
chr2	56800	0.549	0.4848	3
chr2	57000	0.4839	0.4848	3
chr2	57200	0.2825	0.4848	3
chr2	57400	0.3129	0.4848	3
chr2	57600	0.2366	0.4848	3
chr2	57800	0.337	0.4848	3
chr2	58000	0.5622	0.4848	3
chr2	58200	0.5728	0.4848	3
chr2	58400	0.4093	0.4848	3
chr2	58600	0.5035	0.4848	3
chr2	58800	0.4376	0.4848	3
chr2	59000	0.4613	0.4848	3
chr2	59200	0.4095	0.4848	3
chr2	59400	0.4931	0.4848	3
chr2	59600	0.2974	0.4848	3
chr2	59800	0.3568	0.4848	3
chr2	60000	0.3494	0.4848	3
chr2	60200	0.4458	0.4848	3
chr2	60400	0.3332	0.4848	3
chr2	60600	0.4094	0.4848	3
chr2	60800	0.5141	0.4848	3
chr2	61000	0.7235	0.4848	3
chr2	61200	0.4101	0.4848	3
chr2	61400	0.5252	0.4848	3
chr2	61600	0.4546	0.4848	3
chr2	61800	0.4713	0.4848	3
chr2	62000	0.5661	0.4848	3
chr2	62200	0.577	0.4848	3
chr2	62400	0.5661	0.4848	3
chr2	62600	0.4579	0.4848	3
chr2	62800	1.657	1.8239	5
chr2	63000	2.0412	1.8239	5
chr2	63200	2.3532	1.8239	5
chr2	63400	1.8239	1.8239	5
chr2	63600	1.2445	1.8239	5
chr2	63800	0.0572	-0.1311	2
chr2	64000	-0.0446	-0.1311	2
chr2	64200	0.0282	-0.1311	2
chr2	64400	-0.0516	-0.1311	2
chr2	64600	0.0057	-0.1311	2
chr2	64800	-0.0233	-0.1311	2
chr2	65000	-0.0493	-0.1311	2
chr2	65200	-0.1356	-0.1311	2
chr2	65400	-0.1132	-0.1311	2
chr2	65600	-0.0985	-0.1311	2
chr2	65800	-0.1379	-0.1311	2
chr2	66000	-0.2658	-0.1311	2
chr2	66200	-0.0109	-0.1311	2
chr2	66400	-0.1362	-0.1311	2
chr2	66600	-0.2271	-0.1311	2
chr2	66800	-0.1993	-0.1311	2
chr2	67000	-0.193	-0.1311	2
chr2	67200	-0.2722	-0.1311	2
chr2	67400	-0.3812	-0.1311	2
chr2	67600	-0.2622	-0.1311	2
chr2	67800	-0.1526	-0.1311	2
chr2	68000	-0.239	-0.1311	2
chr2	68200	-0.2442	-0.1311	2
chr2	68400	-0.1698	-0.1311	2
chr2	68600	-0.3768	-0.1311	2
chr2	68800	-0.0681	-0.1311	2
chr2	69000	-0.1311	-0.1311	2
chr2	69200	-0.2848	-0.1311	2
chr2	69400	-0.1098	-0.1311	2
chr2	69600	-0.0972	-0.1311	2
chr2	69800	0.1574	-0.1311	2
chr2	70000	-0.1489	-0.1311	2
chr2	70200	-0.0099	-0.1311	2
chr2	70400	-0.0499	-0.1311	2
chr2	70600	-0.0361	-0.1311	2
chr2	70800	-0.0944	-0.1311	2
chr2	71000	-0.2071	-0.1311	2
chr2	71200	-0.1844	-0.1311	2
chr2	71400	-0.2184	-0.1311	2
chr2	71600	-0.3836	-0.1311	2
chr2	71800	-0.3573	-0.1311	2
chr2	72000	-0.3442	-0.1311	2
chr2	72200	-0.4236	-0.1311	2
chr2	72400	-0.2117	-0.1311	2
chr2	72600	-0.0158	-0.1311	2
chr2	72800	-0.2966	-0.1311	2
chr2	73000	-0.2134	-0.1311	2
chr2	73200	-0.1219	-0.1311	2
chr2	73400	-0.1888	-0.1311	2
chr2	73600	0.2272	-0.1311	2
chr2	73800	0.1308	-0.1311	2
chr2	74000	-0.1174	-0.1311	2
chr2	74200	-0.078	-0.1311	2
chr2	74400	-0.011	-0.1311	2
chr2	74600	-0.2644	-0.1311	2
chr2	74800	-0.0496	-0.1311	2
chr2	75000	-0.0053	-0.1311	2
chr2	75200	-0.019	-0.1311	2
chr2	75400	-0.0841	-0.1311	2
chr2	75600	-0.0201	-0.1311	2
chr2	75800	-0.3237	-0.1311	2
chr2	76000	-0.1331	-0.1311	2
chr2	76200	-0.116	-0.1311	2
chr2	76400	-0.2218	-0.42	2
chr2	76600	-0.5688	-0.42	2
chr2	76800	-0.1636	-0.42	2
chr2	77000	-0.4863	-0.42	2
chr2	77200	-0.3463	-0.42	2
chr2	77400	-0.4777	-0.42	2
chr2	77600	-0.3701	-0.42	2
chr2	77800	-0.4377	-0.42	2
chr2	78000	-0.5554	-0.42	2
chr2	78200	-0.4199	-0.42	2
chr2	78400	-0.4209	-0.42	2
chr2	78600	-0.4201	-0.42	2
chr2	78800	-0.5411	-0.42	2
chr2	79000	-0.5414	-0.42	2
chr2	79200	-0.3418	-0.42	2
chr2	79400	-0.4292	-0.42	2
chr2	79600	-0.4165	-0.42	2
chr2	79800	-0.5649	-0.42	2
chr2	80000	-0.3371	-0.42	2
chr2	80200	-0.3485	-0.42	2
chr2	80400	-0.3455	-0.42	2
chr2	80600	-0.4345	-0.42	2
chr2	80800	-0.3945	-0.42	2
chr2	81000	-0.3836	-0.42	2
chr2	81200	-0.5631	-0.42	2
chr2	81400	-0.2703	-0.42	2
chr2	81600	-0.5748	-0.42	2
chr2	81800	-0.3413	-0.42	2
chr2	82000	-0.3676	-0.42	2
chr2	82200	-0.4765	-0.42	2
chr2	82400	-0.3153	-0.42	2
chr2	82600	-0.458	-0.42	2
chr2	82800	-0.4186	-0.42	2
chr2	83000	-0.4949	-0.42	2
chr2	83200	-0.5053	-0.42	2
chr2	83400	-0.3134	-0.42	2
chr2	83600	-0.432	-0.42	2
chr2	83800	-0.1184	-0.42	2
chr2	84000	-0.416	-0.0416	2
chr2	84200	-0.1466	-0.0416	2
chr2	84400	-0.0295	-0.0416	2
chr2	84600	-0.1256	-0.0416	2
chr2	84800	-0.0929	-0.0416	2
chr2	85000	-0.0764	-0.0416	2
chr2	85200	-0.0049	-0.0416	2
chr2	85400	0.0773	-0.0416	2
chr2	85600	-0.0248	-0.0416	2
chr2	85800	0.017	-0.0416	2
chr2	86000	-0.0537	-0.0416	2
chr2	86200	-0.1828	-0.0416	2
chr2	86400	-0.1938	-0.0416	2
chr2	86600	0.3106	-0.0416	2
chr2	86800	0.1629	-0.0416	2
chr2	87000	0.248	-0.0416	2
chr2	87200	0.7852	0.8131	4
chr2	87400	2.2827	0.8131	4
chr2	87600	0.4618	0.8131	4
chr2	87800	1.9179	0.8131	4
chr2	88000	0.8131	0.8131	4
chr2	88200	0.0126	0.0653	3
chr2	88400	0.0235	0.0653	3
chr2	88600	0.0343	0.0653	3
chr2	88800	0.2005	0.0653	3
chr2	89000	0.5643	0.0653	3
chr2	89200	-0.0515	0.0653	3
chr2	89400	-0.1941	0.0653	3
chr2	89600	NA	NA	NA
chr2	89800	16.5954	0.0653	3
chr2	90000	0.0653	0.0653	3
chr2	90200	8.1563	0.0653	3
chr2	90400	NA	NA	NA
chr2	90600	NA	NA	NA
chr2	90800	NA	NA	NA
chr2	91000	NA	NA	NA
chr2	91200	NA	NA	NA
chr2	91400	NA	NA	NA
chr2	91600	9.76	0.0653	3
chr2	91800	NA	NA	NA
chr2	92000	1.6261	1.9042	5
chr2	92200	NA	NA	NA
chr2	92400	NA	NA	NA
chr2	92600	NA	NA	NA
chr2	92800	NA	NA	NA
chr2	93000	NA	NA	NA
chr2	93200	NA	NA	NA
chr2	93400	NA	NA	NA
chr2	93600	NA	NA	NA
chr2	93800	NA	NA	NA
chr2	94000	NA	NA	NA
chr2	94200	NA	NA	NA
chr2	94400	NA	NA	NA
chr2	94600	NA	NA	NA
chr2	94800	NA	NA	NA
chr2	95000	NA	NA	NA
chr2	95200	NA	NA	NA
chr2	95400	2.1823	1.9042	5
chr2	95600	2.8015	2.7524	6
chr2	95800	2.7937	2.7524	6
chr2	96000	2.7111	2.7524	6
chr2	96200	2.0525	2.7524	6
chr2	96400	1.1167	1.0152	4
chr2	96600	1.1611	1.0152	4
chr2	96800	1.0944	1.0152	4
chr2	97000	0.9088	1.0152	4
chr2	97200	0.936	1.0152	4
chr2	97400	0.7987	1.0152	4
chr2	97600	0.9089	1.0152	4
chr2	97800	1.2976	1.0152	4
chr2	98000	0.3086	0.2306	3
chr2	98200	0.2558	0.2306	3
chr2	98400	0.1607	0.2306	3
chr2	98600	0.2115	0.2306	3
chr2	98800	0.2231	0.2306	3
chr2	99000	0.262	0.2306	3
chr2	99200	0.3609	0.2306	3
chr2	99400	0.2329	0.2306	3
chr2	99600	0.3458	0.2306	3
chr2	99800	0.2547	0.2306	3
chr2	1e+05	0.2342	0.2306	3
chr2	100200	0.0555	0.2306	3
chr2	100400	0.1052	0.2306	3
chr2	100600	-0.0188	0.2306	3
chr2	100800	-0.0028	0.2306	3
chr2	101000	0.1676	0.2306	3
chr2	101200	0.4218	0.2306	3
chr2	101400	0.2789	0.2306	3
chr2	101600	0.2085	0.2306	3
chr2	101800	0.1852	0.2306	3
chr2	102000	0.0338	0.2306	3
chr2	102200	0.0546	0.2306	3
chr2	102400	0.1403	0.2306	3
chr2	102600	-0.0952	0.2306	3
chr2	102800	-0.0033	0.2306	3
chr2	103000	0.0765	0.2306	3
chr2	103200	0.4195	0.2306	3
chr2	103400	0.3794	0.2306	3
chr2	103600	0.2306	0.2306	3
chr2	103800	0.2558	0.2306	3
chr2	104000	0.4229	0.2306	3
chr2	104200	0.4287	0.2306	3
chr2	104400	0.38	0.2306	3
chr2	104600	1.6885	1.9382	5
chr2	104800	2.1879	1.9382	5
chr2	105000	1.1177	0.85255	4
chr2	105200	1.1404	0.85255	4
chr2	105400	0.7357	0.85255	4
chr2	105600	0.8089	0.85255	4
chr2	105800	0.6549	0.85255	4
chr2	106000	0.8702	0.85255	4
chr2	106200	0.8659	0.85255	4
chr2	106400	0.8392	0.85255	4
chr2	106600	0.4619	0.1758	3
chr2	106800	0.1555	0.1758	3
chr2	107000	-0.0044	0.1758	3
chr2	107200	0.0366	0.1758	3
chr2	107400	0.0984	0.1758	3
chr2	107600	0.0998	0.1758	3
chr2	107800	0.1954	0.1758	3
chr2	108000	0.1559	0.1758	3
chr2	108200	0.4485	0.1758	3
chr2	108400	0.1319	0.1758	3
chr2	108600	0.1623	0.1758	3
chr2	108800	0.3858	0.1758	3
chr2	109000	0.2546	0.1758	3
chr2	109200	0.311	0.1758	3
chr2	109400	0.1758	0.1758	3
chr2	109600	0.1986	0.1758	3
chr2	109800	0.4342	0.1758	3
chr2	110000	-1.1684	-0.88075	1
chr2	110200	-0.5931	-0.88075	1
chr2	110400	0.2981	0.3886	3
chr2	110600	NA	NA	NA
chr2	110800	0.0904	0.3886	3
chr2	111000	NA	NA	NA
chr2	111200	0.4638	0.3886	3
chr2	111400	0.3184	0.3886	3
chr2	111600	0.4764	0.3886	3
chr2	111800	0.4588	0.3886	3
chr2	112000	1.5284	1.4323	4
chr2	112200	1.3362	1.4323	4
chr2	112400	0.7619	0.3432	3
chr2	112600	0.3892	0.3432	3
chr2	112800	0.3432	0.3432	3
chr2	113000	0.2521	0.3432	3
chr2	113200	0.3499	0.3432	3
chr2	113400	0.2589	0.3432	3
chr2	113600	0.4028	0.3432	3
chr2	113800	0.4644	0.3432	3
chr2	114000	0.3815	0.3432	3
chr2	114200	0.0409	0.3432	3
chr2	114400	0.3765	0.3432	3
chr2	114600	0.2125	0.3432	3
chr2	114800	0.2211	0.3432	3
chr2	115000	0.2669	0.3432	3
chr2	115200	0.0019	0.3432	3
chr2	115400	-0.3047	-0.34195	2
chr2	115600	-0.2461	-0.34195	2
chr2	115800	-0.5101	-0.34195	2
chr2	116000	-0.3851	-0.34195	2
chr2	116200	-0.5215	-0.34195	2
chr2	116400	-0.5058	-0.34195	2
chr2	116600	-0.4004	-0.34195	2
chr2	116800	-0.4961	-0.34195	2
chr2	117000	-0.4492	-0.34195	2
chr2	117200	-0.3872	-0.34195	2
chr2	117400	-0.5627	-0.34195	2
chr2	117600	-0.3417	-0.34195	2
chr2	117800	-0.3796	-0.34195	2
chr2	118000	-0.5505	-0.34195	2
chr2	118200	-0.245	-0.34195	2
chr2	118400	-0.288	-0.34195	2
chr2	118600	-0.2299	-0.34195	2
chr2	118800	-0.2381	-0.34195	2
chr2	119000	-0.3645	-0.34195	2
chr2	119200	-0.2734	-0.34195	2
chr2	119400	-0.321	-0.34195	2
chr2	119600	-0.397	-0.34195	2
chr2	119800	-0.2569	-0.34195	2
chr2	120000	-0.3154	-0.34195	2
chr2	120200	-0.2491	-0.34195	2
chr2	120400	-0.0995	-0.34195	2
chr2	120600	-0.1814	-0.34195	2
chr2	120800	-0.1571	-0.34195	2
chr2	121000	-0.2995	-0.34195	2
chr2	121200	-0.1036	-0.34195	2
chr2	121400	-0.3292	-0.34195	2
chr2	121600	-0.2969	-0.34195	2
chr2	121800	-0.1955	-0.34195	2
chr2	122000	-0.0967	-0.34195	2
chr2	122200	0.0262	-0.34195	2
chr2	122400	-0.1899	-0.34195	2
chr2	122600	-0.4128	-0.34195	2
chr2	122800	-0.3184	-0.34195	2
chr2	123000	-0.5098	-0.34195	2
chr2	123200	-0.259	-0.34195	2
chr2	123400	-0.5606	-0.34195	2
chr2	123600	-0.4004	-0.34195	2
chr2	123800	-0.4207	-0.34195	2
chr2	124000	-0.4547	-0.34195	2
chr2	124200	-0.5122	-0.34195	2
chr2	124400	-0.2819	-0.34195	2
chr2	124600	-0.6059	-0.34195	2
chr2	124800	-0.3843	-0.34195	2
chr2	125000	-0.4423	-0.34195	2
chr2	125200	-0.569	-0.34195	2
chr2	125400	-0.4361	-0.34195	2
chr2	125600	-0.4634	-0.34195	2
chr2	125800	-0.5432	-0.34195	2
chr2	126000	-0.5423	-0.34195	2
chr2	126200	-0.4635	-0.34195	2
chr2	126400	-0.6697	-0.34195	2
chr2	126600	-0.4634	-0.34195	2
chr2	126800	-0.4007	-0.34195	2
chr2	127000	-0.2758	-0.34195	2
chr2	127200	-0.3472	-0.34195	2
chr2	127400	-0.3121	-0.34195	2
chr2	127600	-0.2167	-0.34195	2
chr2	127800	-0.2022	-0.34195	2
chr2	128000	-0.2431	-0.34195	2
chr2	128200	-0.1462	-0.34195	2
chr2	128400	-0.1813	-0.34195	2
chr2	128600	-0.1542	-0.34195	2
chr2	128800	-0.3538	-0.34195	2
chr2	129000	-0.4182	-0.34195	2
chr2	129200	-0.3701	-0.34195	2
chr2	129400	-0.3285	-0.34195	2
chr2	129600	-0.2813	-0.34195	2
chr2	129800	-0.4913	-0.34195	2
chr2	130000	-0.5009	-0.34195	2
chr2	130200	-0.4763	-0.34195	2
chr2	130400	-0.5712	-0.34195	2
chr2	130600	-0.3045	-0.34195	2
chr2	130800	-0.2453	-0.34195	2
chr2	131000	-0.4335	-0.34195	2
chr2	131200	-0.2717	-0.34195	2
chr2	131400	-0.3996	-0.34195	2
chr2	131600	-0.4589	-0.34195	2
chr2	131800	-0.1071	-0.34195	2
chr2	132000	-0.1509	-0.34195	2
chr2	132200	-0.4639	-0.34195	2
chr2	132400	-0.2539	-0.34195	2
chr2	132600	0.9727	-0.34195	2
chr2	132800	6.5152	-0.34195	2
chr2	133000	3.5447	-0.34195	2
chr2	133200	-0.1634	-0.34195	2
chr2	133400	-0.3562	-0.34195	2
chr2	133600	-0.2122	-0.34195	2
chr2	133800	-0.5145	-0.34195	2
chr2	134000	-0.4094	-0.34195	2
chr2	134200	-0.5196	-0.34195	2
chr2	134400	-0.2876	-0.34195	2
chr2	134600	-0.3799	-0.34195	2
chr2	134800	-0.2942	-0.34195	2
chr2	135000	-0.3097	-0.34195	2
chr2	135200	-0.2981	-0.34195	2
chr2	135400	-0.3744	-0.34195	2
chr2	135600	-0.3186	-0.34195	2
chr2	135800	-0.2549	-0.34195	2
chr2	136000	-0.098	-0.34195	2
chr2	136200	-0.3713	-0.34195	2
chr2	136400	-0.3156	-0.34195	2
chr2	136600	-0.3165	-0.34195	2
chr2	136800	-0.3968	-0.34195	2
chr2	137000	-0.3654	-0.34195	2
chr2	137200	-0.3426	-0.34195	2
chr2	137400	-0.4974	-0.34195	2
chr2	137600	-0.2663	-0.34195	2
chr2	137800	-0.2956	-0.34195	2
chr2	138000	-0.1607	-0.34195	2
chr2	138200	-0.2125	-0.34195	2
chr2	138400	-0.3988	-0.34195	2
chr2	138600	-0.2083	-0.34195	2
chr2	138800	-0.2359	-0.34195	2
chr2	139000	-0.2223	-0.34195	2
chr2	139200	-0.2903	-0.34195	2
chr2	139400	-0.2623	-0.34195	2
chr2	139600	-0.238	-0.34195	2
chr2	139800	-0.3856	-0.34195	2
chr2	140000	-0.4322	-0.34195	2
chr2	140200	-0.3988	-0.34195	2
chr2	140400	-0.5078	-0.34195	2
chr2	140600	-0.6294	-0.34195	2
chr2	140800	-0.6361	-0.34195	2
chr2	141000	-0.5695	-0.34195	2
chr2	141200	-0.5722	-0.34195	2
chr2	141400	-0.6485	-0.34195	2
chr2	141600	-0.4499	-0.34195	2
chr2	141800	-0.4004	-0.34195	2
chr2	142000	-0.6003	-0.34195	2
chr2	142200	-0.6917	-0.34195	2
chr2	142400	-0.4449	-0.34195	2
chr2	142600	-0.476	-0.34195	2
chr2	142800	-0.4453	-0.34195	2
chr2	143000	-0.4831	-0.34195	2
chr2	143200	-0.1988	-0.34195	2
chr2	143400	-0.2298	-0.34195	2
chr2	143600	-0.2486	-0.34195	2
chr2	143800	-0.311	-0.34195	2
chr2	144000	-0.2805	-0.34195	2
chr2	144200	-0.4223	-0.34195	2
chr2	144400	-0.406	-0.34195	2
chr2	144600	-0.5221	-0.34195	2
chr2	144800	-0.4028	-0.34195	2
chr2	145000	-0.4198	-0.34195	2
chr2	145200	-0.5155	-0.34195	2
chr2	145400	-0.2396	-0.34195	2
chr2	145600	-0.3821	-0.34195	2
chr2	145800	-0.5393	-0.34195	2
chr2	146000	-0.4404	-0.34195	2
chr2	146200	-0.5234	-0.34195	2
chr2	146400	-0.3785	-0.34195	2
chr2	146600	-0.4727	-0.34195	2
chr2	146800	-0.4706	-0.34195	2
chr2	147000	-0.6301	-0.34195	2
chr2	147200	-0.3499	-0.34195	2
chr2	147400	-0.2797	-0.34195	2
chr2	147600	-0.5183	-0.34195	2
chr2	147800	-0.4619	-0.34195	2
chr2	148000	-0.3171	-0.34195	2
chr2	148200	-0.3346	-0.34195	2
chr2	148400	-0.475	-0.34195	2
chr2	148600	-0.3923	-0.34195	2
chr2	148800	-0.5415	-0.34195	2
chr2	149000	-0.1988	-0.34195	2
chr2	149200	-0.3174	-0.34195	2
chr2	149400	-0.3685	-0.34195	2
chr2	149600	-1.5265	-0.34195	2
chr2	149800	-0.2749	-0.34195	2
chr2	150000	-0.1636	-0.34195	2
chr2	150200	-0.1429	-0.34195	2
chr2	150400	-0.041	-0.34195	2
chr2	150600	-0.1522	-0.34195	2
chr2	150800	-0.1168	-0.34195	2
chr2	151000	-0.0509	-0.34195	2
chr2	151200	-0.1989	-0.34195	2
chr2	151400	-0.211	-0.34195	2
chr2	151600	-0.3955	-0.34195	2
chr2	151800	-0.4672	-0.34195	2
chr2	152000	-0.2931	-0.34195	2
chr2	152200	-0.3319	-0.34195	2
chr2	152400	-0.3578	-0.34195	2
chr2	152600	-0.1606	-0.34195	2
chr2	152800	-0.1686	-0.34195	2
chr2	153000	-0.1262	-0.34195	2
chr2	153200	-0.5664	-0.34195	2
chr2	153400	-0.2448	-0.34195	2
chr2	153600	-0.3206	-0.34195	2
chr2	153800	-0.3095	-0.34195	2
chr2	154000	-0.0481	-0.34195	2
chr2	154200	-0.3422	-0.34195	2
chr2	154400	-0.3739	-0.34195	2
chr2	154600	-0.6134	-0.34195	2
chr2	154800	-0.6316	-0.34195	2
chr2	155000	-0.4843	-0.34195	2
chr2	155200	-0.5936	-0.34195	2
chr2	155400	-0.5209	-0.34195	2
chr2	155600	-0.5651	-0.34195	2
chr2	155800	-0.5423	-0.34195	2
chr2	156000	-0.4425	-0.34195	2
chr2	156200	-0.42	-0.34195	2
chr2	156400	-0.7383	-0.34195	2
chr2	156600	-0.4204	-0.34195	2
chr2	156800	-0.4208	-0.34195	2
chr2	157000	-0.4987	-0.34195	2
chr2	157200	-0.0695	-0.34195	2
chr2	157400	-0.3093	-0.34195	2
chr2	157600	-0.3201	-0.34195	2
chr2	157800	-0.2451	-0.34195	2
chr2	158000	-0.3007	-0.34195	2
chr2	158200	-0.2181	-0.34195	2
chr2	158400	-0.2058	-0.34195	2
chr2	158600	-0.3864	-0.34195	2
chr2	158800	-0.1165	-0.34195	2
chr2	159000	-0.1759	-0.34195	2
chr2	159200	-0.2876	-0.34195	2
chr2	159400	-0.3529	-0.34195	2
chr2	159600	-0.0593	-0.34195	2
chr2	159800	-0.1605	-0.34195	2
chr2	160000	-0.4243	-0.34195	2
chr2	160200	-0.1317	-0.34195	2
chr2	160400	-0.1766	-0.34195	2
chr2	160600	-0.1379	-0.34195	2
chr2	160800	-0.2663	-0.34195	2
chr2	161000	0.0548	-0.34195	2
chr2	161200	-3e-04	-0.34195	2
chr2	161400	-0.1908	-0.34195	2
chr2	161600	-0.2348	-0.34195	2
chr2	161800	-0.1727	-0.34195	2
chr2	162000	0.0911	-0.34195	2
chr2	162200	-0.2007	-0.34195	2
chr2	162400	-0.2465	-0.34195	2
chr2	162600	-0.204	-0.34195	2
chr2	162800	-0.1878	-0.34195	2
chr2	163000	-0.2081	-0.34195	2
chr2	163200	-0.25	-0.34195	2
chr2	163400	-0.3963	-0.34195	2
chr2	163600	-0.6046	-0.34195	2
chr2	163800	-0.4415	-0.34195	2
chr2	164000	-0.4598	-0.34195	2
chr2	164200	-0.2702	-0.34195	2
chr2	164400	-0.3349	-0.34195	2
chr2	164600	-0.4491	-0.34195	2
chr2	164800	-0.4765	-0.34195	2
chr2	165000	-0.5046	-0.34195	2
chr2	165200	-0.4123	-0.34195	2
chr2	165400	-0.3505	-0.34195	2
chr2	165600	-0.141	-0.34195	2
chr2	165800	-0.2206	-0.34195	2
chr2	166000	-0.3582	-0.34195	2
chr2	166200	0.6639	1.0542	4
chr2	166400	1.1909	1.0542	4
chr2	166600	1.1167	1.0542	4
chr2	166800	0.9917	1.0542	4
chr2	167000	-0.5032	-0.3253	2
chr2	167200	-0.5211	-0.3253	2
chr2	167400	-0.4361	-0.3253	2
chr2	167600	-0.3692	-0.3253	2
chr2	167800	-0.5029	-0.3253	2
chr2	168000	-0.5999	-0.3253	2
chr2	168200	-0.4004	-0.3253	2
chr2	168400	-0.5021	-0.3253	2
chr2	168600	-0.3485	-0.3253	2
chr2	168800	-0.1348	-0.3253	2
chr2	169000	-0.2009	-0.3253	2
chr2	169200	-0.2603	-0.3253	2
chr2	169400	-0.4901	-0.3253	2
chr2	169600	-0.2369	-0.3253	2
chr2	169800	-0.3268	-0.3253	2
chr2	170000	-0.3002	-0.3253	2
chr2	170200	-0.235	-0.3253	2
chr2	170400	-0.4061	-0.3253	2
chr2	170600	-0.3414	-0.3253	2
chr2	170800	-0.2742	-0.3253	2
chr2	171000	-0.1751	-0.3253	2
chr2	171200	-0.3114	-0.3253	2
chr2	171400	0.0262	-0.3253	2
chr2	171600	-0.3398	-0.3253	2
chr2	171800	-0.1764	-0.3253	2
